Unnamed: 0,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
98,The Elder Scrolls V Skyrim,4076046,english,Get it,1321156513,1321156513,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,215,14,18721,0,9882,1447217445
99,The Elder Scrolls V Skyrim,3283939,english,This game is epic and vast countless hours will be played.,1321156078,1321156078,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,206,6,11549,0,11525,1573508542
0,The Elder Scrolls V Skyrim,371918,english,"If you didn't like Morrowind, Oblivion, Fallout 3 or Fallout New Vegas because that whole ""exploring thing"" was just too much bother then don;t go anywhere near this. If you want something that manages to take the best from all of those games and furnish them together in a massive, stunning package then yes, this is for you. I'm 20 hours in and it's only been out 2 days. 

In fact the only true worry i have about this game is that i may end up being more familiar with the world of skyrim than my own city.",1321150611,1321150611,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2246,150,9302,0,6115,1444425270
1,The Elder Scrolls V Skyrim,1703628,english,Best game in a long time,1321146500,1321146500,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,391,12,7104,0,5043,1395812819
2,The Elder Scrolls V Skyrim,3308947,english,"Amazing, correcting tons of the flaws from Oblivion/Fallout, and expanding the game into a state of beauty.  Fighting giant dragons, and other madness, with all all to familiar Oblivion style.  So far it has been more then what I hoped for.",1321145810,1321145810,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,379,21,3441,0,3417,1391458827
3,The Elder Scrolls V Skyrim,2639217,english,"Wroarrr !

",1321139068,1321139068,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,554,11,15501,0,8567,1550889100
4,The Elder Scrolls V Skyrim,2613530,english,I'm a mighty VIKING,1321136509,1321136509,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,648,10,13988,0,8811,1430430004
5,The Elder Scrolls V Skyrim,691184,english,"Simply put, Elder Scolls V: Skyrim is the greatest RPG ever created.
An amazing game world that feels like it existed long before you arrived and will exist long after you've gone. Exploration, combat, engaging story, crafting, hundreds of dungeons to explore.

Go buy this game.",1321136033,1321136033,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,2657,22,8118,0,7293,1550364086
6,The Elder Scrolls V Skyrim,4391811,english,Richtig geiles spiel kann ich nur empfehlen,1321134479,1321134479,TRUE,0,0,0.476190478,0,TRUE,FALSE,FALSE,7.66E+16,120,2,43696,0,11844,1468098932
7,The Elder Scrolls V Skyrim,619985,english,"Best RPG I have ever played hands down! It's a ""Must Get"" and well worth the price.",1321129232,1321129232,TRUE,1,0,0.486432165,0,TRUE,FALSE,FALSE,7.66E+16,1908,22,5037,0,4761,1413696909
8,The Elder Scrolls V Skyrim,2268041,english,This Game Makes  Any other game out this year seem worthless SKYRIM IS AWSOME,1321128307,1321128307,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,323,31,7779,0,5157,1501949002
9,The Elder Scrolls V Skyrim,1856920,english,"Open-world, fantasy setting, many improvements over previous games, fans will enjoy, there's something for most people, too busy playing to say more.",1321127451,1321127451,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,267,21,29380,0,17233,1440738403
10,The Elder Scrolls V Skyrim,1506381,english,"An absolute epic game! Played about 17 Hours already and ive bearly scratched the surface to this game. There is so much to do and kill and loot, Its amazing! Best single player game i have played!",1321126683,1321126683,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,1046,32,6385,0,4327,1576949995
11,The Elder Scrolls V Skyrim,357717,english,If you don't own this game there is something wrong with you!,1321126487,1321126487,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1410,20,4310,0,3426,1434861294
12,The Elder Scrolls V Skyrim,2043202,english,Best game ever.,1321124608,1321124608,TRUE,1,0,0.523809552,2,TRUE,FALSE,FALSE,7.66E+16,300,23,33615,0,21162,1582512348
13,The Elder Scrolls V Skyrim,2106487,english,The best game purchase anyone can make.,1321121349,1321121349,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,176,9,9029,0,6316,1482692091
14,The Elder Scrolls V Skyrim,546704,english,Day[9] Made Me Do It.,1321118582,1321118582,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,628,4,10917,0,4752,1434945958
15,The Elder Scrolls V Skyrim,4991747,english,The best RPG experience I ever had and am still having!,1321118243,1321118243,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,178,2,4003,0,4003,1339657200
16,The Elder Scrolls V Skyrim,3698131,english,this game is better than anything that ever existed,1321113884,1321113884,TRUE,2,0,0.544688046,0,TRUE,FALSE,FALSE,7.66E+16,167,3,8722,0,6369,1437317713
17,The Elder Scrolls V Skyrim,3077633,english,"Epic and fun, another Elder Scrolls series worthy game!",1321113154,1321113154,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,496,35,12096,0,11980,1374711797
18,The Elder Scrolls V Skyrim,2833005,english,"Absolutely beautiful. Skyrim has the same feel as award winning Oblivion except with updated graphics and playability. The world is huge and beautiful, and even on the lowest graphic settings it still looks pretty dam good! Skyrim functions more as a Fallout style game, from its lockpicking to its killing blows. The human companion system is awful, especially in tight tunnels when your try to make a tactical retreat and your companion blocks you to your death. The Menu system also feels like a downgrade, and (as far as i can see) the hotkey system has been replaced with a 'favorites' button and bides everything to Q (it gets cluttered quick).

All in all though Skyrim as a whole is easily one of the leading contenders for 2011 Game of the Year. Watch your back batman!",1321112795,1321112795,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,915,4,4251,0,2421,1445719500
19,The Elder Scrolls V Skyrim,1264600,english,I WILL NEVER LEAVE MY ROOM.,1321107983,1321107983,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,771,37,22369,0,20158,1489452114
20,The Elder Scrolls V Skyrim,3370354,english,"First off the graphics are better than its predecesor but not top of the line yet. Gameplay is much improved, easier combat and the spell system is very much better than any of the other Elder Scrolls magic systems. Bethesda has built off of parts from Fallout New Vegas where you can make your own weapons and armor at different sites throught the world, making your own upgrading what you have and finding the raw materials for it all are pretty fun side quests when you aren't wanting to tackle another dungeon just yet. Overall Skyrim is the best RPG I have seen on the market to date.",1321107592,1321107592,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,612,27,18619,0,13137,1483906501
21,The Elder Scrolls V Skyrim,1633610,english,THIS GAME MAKES MY DICK ROCK HARD,1321098782,1321098782,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,113,22,10106,0,10047,1382863511
22,The Elder Scrolls V Skyrim,3702434,english,"They've taken the series to a new high.  The only gripe is the menu system is touchy at times, clearly made for consoles.  However, that said, it's fantastic.  Things that worked for them in Fallout 3 have made their way over and the game we know and love is back bigger, badder, and full of dragons.",1321097727,1321097727,TRUE,2,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,332,59,9486,0,4822,1472954104
23,The Elder Scrolls V Skyrim,4417221,english,MADE BY THE GODS,1321094746,1321094746,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,177,11,4293,0,3957,1476103591
24,The Elder Scrolls V Skyrim,353627,english,Simply amazing!,1321094368,1321094368,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,243,2,6822,0,6695,1368342000
25,The Elder Scrolls V Skyrim,1159579,english,"An amazing addition to the Elder Scrolls series, easily the best one yet. The world is beautiful, large, and filled with things to see and do.",1321092945,1321092945,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,486,25,5327,0,4028,1400829932
26,The Elder Scrolls V Skyrim,1066470,english,Tits!,1321090177,1321090177,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,147,4,31184,0,27613,1593568209
27,The Elder Scrolls V Skyrim,3652668,english,"If you are reading this, that means your not playing it. Figure it out! 
Best game of the year hands down.",1321089445,1321089445,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,865,16,20748,0,19791,1458325646
28,The Elder Scrolls V Skyrim,671804,english,"Feels like your in a living world.  10 hours in you don't even scratch the surface.  One of the best games made.
",1321087193,1321087193,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,136,8,7515,0,5019,1378259103
29,The Elder Scrolls V Skyrim,2931863,english,Takes some time to get used to the menu... but after that its awesome,1321086493,1321086493,TRUE,1,0,0,0,TRUE,FALSE,FALSE,7.66E+16,102,5,12659,0,10515,1575836659
30,The Elder Scrolls V Skyrim,1931829,english,It tickled my testicles.,1321081159,1321081159,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,53,3,4411,0,3636,1451184049
31,The Elder Scrolls V Skyrim,2331736,english,"If you like RPG's this is definatly the game for you. Because Bethesda has made several great games, they were able to take the best out of each and combine it into this game. Not to mention that it has an awesome graphics engine. Oh and word of advice, don't play it for over 17 hours in 1 day, you begin to yell at the screen when your character uses a shout thinking it will make it stronger somehow.",1321075511,1321075511,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,391,35,9669,0,9020,1558727658
32,The Elder Scrolls V Skyrim,2222,english,garbage,1321072688,1321072688,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,260,22,1865,0,1864,1402138636
33,The Elder Scrolls V Skyrim,649858,english,"
Behold, Skyrim! And with its release, a new standard for PC gaming is born! This game is truly spectacular, breathtaking, brilliant, and thoroughly awe-inspiring. The amount and quality of detail, graphics, sound, content, voice acting, realism, and sheer imagination poured into this masterpiece of a game make it the epitome of creative passion. Finally, a game with extraordinary hype which is easily and almost immediately justified. This instant-classic will no doubt earn numerous awards, and along with them the hearts of millions. Rating this game a mere 10 out of 10 is simply not enough.",1321071327,1321071327,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,353,104,30383,0,27210,1425585689
34,The Elder Scrolls V Skyrim,391678,english,"Single player GOTY.

If you don't love this game you're a huge faggot.",1321069237,1321069237,TRUE,1,0,0.496587306,3,TRUE,FALSE,FALSE,7.66E+16,1189,479,6024,0,5108,1472966870
35,The Elder Scrolls V Skyrim,2048861,english,do it,1321068393,1321068393,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,804,9,2233,0,1566,1597370668
36,The Elder Scrolls V Skyrim,620845,english,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,1321067312,1321067312,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,387,3,25895,0,14815,1427759892
37,The Elder Scrolls V Skyrim,1537096,english,like william shatner in that airplane sequel where they go into space,1321066980,1321066980,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,129,3,33162,0,27138,1578626400
38,The Elder Scrolls V Skyrim,2139529,english,One word: Outstanding!,1321063126,1321063126,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,498,9,23006,0,19781,1475522679
39,The Elder Scrolls V Skyrim,3235692,english,Awsome... !!,1321063042,1321063042,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,325,17,16202,0,6040,1523981289
40,The Elder Scrolls V Skyrim,1535803,english,"From the 45 minutes I've played of this game, I've realised that I have been deprived from truly great games. The land of Skyrim is like nothing I've experienced before. I cant remeber the last time I've truly felt free in a game. I have always been giving inspiration by beautiful games, but I have never experienced one of this magnitude. When a true gamer hears the term ""It's only a game"" they just smile and nod. But when the truth of the matter is that these are more than games, they are an artwork. They give inspiration. They give hope. They make you someone else in a far off land. They change the view of our repetitive lives.",1321062991,1321062991,TRUE,1,0,0.523809552,3,TRUE,FALSE,FALSE,7.66E+16,300,4,4087,0,2731,1386870327
41,The Elder Scrolls V Skyrim,959241,english,"Great graphics.  Amazing lore, architecture, and world.  Massively improved AI and gameplay.  This Elder Scrolls just about surpasses any Elder Scrolls- in fact most RPGs I have ever set my hands on.  Great game if you enjoy exploration, fighting, interacting, story, or living in a living, breathing world.   It's truly among the best RPGs to date, and the best Bethesda game to date.  A true masterpiece.",1321062739,1321062739,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2159,18,11642,0,6768,1480492323
42,The Elder Scrolls V Skyrim,2355653,english,This Game is a must have. Ive put about 9 hours into it so far and Its totally worth it. Taking the good parts of Oblivion and adding more good to it makes it one of the best RPGs that Ive played.,1321060632,1321060632,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,210,7,118789,0,38868,1530498108
43,The Elder Scrolls V Skyrim,802697,english,My body is ready.,1321060159,1321060159,TRUE,1,0,0.474137902,0,TRUE,FALSE,FALSE,7.66E+16,111,11,7732,0,6692,1419670296
44,The Elder Scrolls V Skyrim,749831,english,"EPIC! words cannot put across the epic scale of this game. instant favourite.
amazing graphics amazing gameplay. so many tiny little details
",1321057729,1321057729,TRUE,1,0,0.507692337,0,TRUE,FALSE,FALSE,7.66E+16,586,7,5908,0,4683,1580515821
45,The Elder Scrolls V Skyrim,1833165,english,Play it. Now.,1321056335,1321056335,TRUE,1,0,0.523809552,1,TRUE,FALSE,FALSE,7.66E+16,749,6,9088,0,6431,1471599969
46,The Elder Scrolls V Skyrim,724615,english,"Goodbye world, I've found someone else",1321055150,1321055150,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,143,9,6406,0,6405,1550419379
47,The Elder Scrolls V Skyrim,3509844,english,Game of the Year 2011.,1321054228,1321054228,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,834,16,796,0,676,1406216857
48,The Elder Scrolls V Skyrim,3332937,english,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1321052318,1321052318,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,388,15,11413,0,7019,1589949142
49,The Elder Scrolls V Skyrim,746264,english,Must buy.  Epic in every way possible.  Anybody who doesn't love this game should be taken out back and fed nirnroot until they puke.,1321051726,1321051726,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,604,11,9426,0,8967,1407126116
50,The Elder Scrolls V Skyrim,3691576,english,"Very good game with awesome gameplay, so much to do and you can go your seperate ways and do whatever you like. A great storyline so far. If you are considering buying Skyrim...DO IT!",1321049811,1321049811,TRUE,0,0,0,3,TRUE,FALSE,FALSE,7.66E+16,135,7,361,0,361,1330070400
51,The Elder Scrolls V Skyrim,585157,english,Totally Worth It!,1321046301,1321046301,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1024,13,6536,0,4261,1429753181
52,The Elder Scrolls V Skyrim,4181251,english,I AM AN ELDER SCROLL,1321046092,1321046092,TRUE,1,1,0.50248754,1,TRUE,FALSE,FALSE,7.66E+16,599,5,2319,0,1818,1405979242
53,The Elder Scrolls V Skyrim,1924419,english,"I honestly cannot see for the life of me why in the HELL they couldn't make the keypad buttons useable??!!! This game has me totally confused, I cannot figure out the lockpicking, I'm frustrated as hell on this. I just don't get it, yet. I guess I can write more on this game when, A: some genius remaps the keys for us people who use these for moving, or B: when I actually figure out a portion of this confusing game......hopefully, more to come!",1321045585,1321045585,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,167,17,19226,0,16857,1527521924
54,The Elder Scrolls V Skyrim,1462763,english,"Oh boy, this game is awesome. 10 out of 10 so far. If you liked any of the Elder Scrolls games, you need this game.",1321044900,1321044900,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,323,3,11934,0,11924,1543375850
55,The Elder Scrolls V Skyrim,66159,english,"If you've been looking for a great successor to Morrowind, this is your ticket. This game takes everything good from Morrowind as well as the small parts of Oblivion that succeeded, and goes so much further without sacrifice. While not everything is entirely new, it's new enough in many regards to feel completely refreshing. Combined with beautiful visuals and excellent sound quality and you've got a potential game of the year. Highly recommended.",1321042161,1321042161,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,715,11,3203,0,3161,1421480081
56,The Elder Scrolls V Skyrim,5158142,english,Holy fucking shit.,1321041431,1321041431,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,1097,14,12026,0,4643,1526618849
57,The Elder Scrolls V Skyrim,4832073,english,"Hard and rough right from the beginning, that's how you start a game. Or maybe you want so see a decapitation, burning soldiers and villagers?
The fifth part of ""The Elder Scrolls"" takes place in Skyrim, a cold  northern land where icy winds and war agonises lords as well as there tributarys. 
All is in the right set to spend evening after evening in this beautiful world. Deep and scary dungeons, large woods and mountains to explore, also an epic choir lifted by the mightiest orchestral music ever in a game mesmerizes you to the screen. 
But there is something. 
And that something is a pseudofuturistic menu that stabs you in the back everytime you have to use it,... If you can ignore such a little blemish, you'll have one of the most fascinating gamingexperiences since 2006.",1321040947,1321040947,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,703,30,9865,0,4263,1477903083
58,The Elder Scrolls V Skyrim,1139043,english,IT'S PRETTY GOOD!,1321040594,1321040594,TRUE,0,0,0,2,TRUE,FALSE,FALSE,7.66E+16,185,5,5549,0,4898,1494254596
59,The Elder Scrolls V Skyrim,1816343,english,"ellen soles IVI: skirmish

skirmssh is latest snstallment in leler soles series.

u ar a darginnman, sent to must kill hte dargins.

bet ther is 1 they feer: U

omg

kill dargins saev the scrols

can u up 4 the fite??

dargin/5 (dargin%)",1321037805,1321037805,TRUE,2,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,201,20,30741,0,30741,1359360000
60,The Elder Scrolls V Skyrim,836682,english,awesome,1321037336,1321037336,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,134,3,2253,0,2192,1462988697
61,The Elder Scrolls V Skyrim,3031334,english,Dragons man... nuff said,1321036592,1321036592,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,125,3,12443,0,2974,1570652273
62,The Elder Scrolls V Skyrim,5304812,english,Awsome game! Graphics and gameplay are just great! 10 out of 10.,1321034046,1321034046,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,189,16,5912,0,3819,1469270352
63,The Elder Scrolls V Skyrim,1526536,english,Probably the best game I've ever played...,1321033972,1321033972,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,263,43,27583,0,17463,1496002805
64,The Elder Scrolls V Skyrim,629364,english,"If you like to travel in a beautiful large virtual world... buy it.

If you like to play RPG games like Morrowind or Oblivion, don't buy it.... it is not really a RPG game, it has been too much simplified to be playable on Xbox.",1321033367,1321033367,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,113,6,8403,0,4897,1437884180
65,The Elder Scrolls V Skyrim,1255336,english,Semplicemente Fantastico!,1321032944,1321032944,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,390,26,15555,0,7338,1586784212
66,The Elder Scrolls V Skyrim,3708845,english,"Epic Game, If you like Oblivion you will love this. And the magic system is way more fun now.",1321032770,1321032770,TRUE,1,0,0.505813956,0,TRUE,FALSE,FALSE,7.66E+16,1145,7,9990,0,9720,1577920496
67,The Elder Scrolls V Skyrim,2047641,english,"One word: INCREDIBLE. Surpasses its predecessor in almost every way, and with the incredible amount of things to do and see, this game will easily keep you busy for over 100 hours. Minor quips: the character creator isn't as robust as the last game, sometimes you can't get out of menus, and the character skill tree is sometimes less functional than desired... but all in all, amazing. If there's one game you should wish were a woman so you could marry this year, it'd be Skyrim!",1321030039,1321030039,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,913,24,7550,0,7092,1550284629
68,The Elder Scrolls V Skyrim,3289440,english,It has some features from morrowind and oblivion removed but what it adds is perfect and its gorgeuous and well optimized worth full asking price,1321029162,1321029162,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,220,9,1471,0,1466,1597627392
69,The Elder Scrolls V Skyrim,252576,english,This has to be GOTY 2011...An instant Classic and well worth checking out,1321028279,1321028279,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1825,10,1979,0,1410,1444062651
70,The Elder Scrolls V Skyrim,2895039,english,"Words cant describe how great this game is. I'm sucked in now for probably a few months on this one. Definately worth the wait since Oblivion. Buy it, youll love it as long as you like fantasy RPG's :)",1321028006,1321028006,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,323,9,18262,0,14034,1417326237
71,The Elder Scrolls V Skyrim,248790,english,"It feels towards Oblivion as Oblivion felt towards Morrowind. If you like any of the two later TES games, this one is highly reccomended.",1321027057,1321027057,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,108,1,12013,0,6327,1505258054
72,The Elder Scrolls V Skyrim,1569676,english,"stuning visuals, incredible gameplay, wonderful story. this game is the game of the year by far!",1321025945,1321025945,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,76,11,24038,0,16497,1543455075
73,The Elder Scrolls V Skyrim,3783425,english,Epic.,1321023421,1321023421,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,154,11,59828,0,15263,1593291878
74,The Elder Scrolls V Skyrim,3010129,english,above and beyond my every expectation.,1321022006,1321022006,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,342,6,6222,0,6190,1507996273
75,The Elder Scrolls V Skyrim,1345512,english,PLAY IT!,1321021037,1321021037,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,350,2,56117,0,26140,1519066669
76,The Elder Scrolls V Skyrim,2131785,english,This game is like mindsex.  Get it.,1321019052,1321019052,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,319,10,5476,0,5357,1528856697
77,The Elder Scrolls V Skyrim,750023,english,"Just a few hours in and it is already better than Fallout 3. Characters have weight, the world is beautifully realized, combat is intense and satisfying, the physics are decent and the RPG elements are top notch. If you love the fantasy genere TES: SKYRIM delivers. MODS will only make this great game better. Expect to be amazed.",1321018623,1321018623,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,442,23,21474,0,16844,1555523949
78,The Elder Scrolls V Skyrim,1391698,english,GOTYAT,1321015863,1321015863,TRUE,0,0,0.476190478,1,TRUE,FALSE,FALSE,7.66E+16,582,14,10042,0,9054,1473286649
79,The Elder Scrolls V Skyrim,1385326,english,A solid cure for erectile dysfunction.,1321010414,1321010414,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,295,13,21810,0,14718,1589567697
80,The Elder Scrolls V Skyrim,1587777,english,gg,1321010385,1321010385,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,364,3,21326,0,17061,1477540778
81,The Elder Scrolls V Skyrim,1335763,english,Wicked Awesome,1321008648,1321008648,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1472,17,12881,0,12877,1459980985
82,The Elder Scrolls V Skyrim,602195,english,"Holy shit, what is this?! Forge in gods wery Flame, do my eyes tell me Lies. a New Elder scrolls GAME!",1321005506,1321005506,TRUE,0,2,0.472972989,0,TRUE,FALSE,FALSE,7.66E+16,335,5,58936,0,37480,1592429273
83,The Elder Scrolls V Skyrim,443867,english,Best game of all time! OMG!!!!  You have to see it to believe it.  Insanity!,1321005100,1321005100,TRUE,1,0,0.493421048,0,TRUE,FALSE,FALSE,7.66E+16,367,10,28173,0,17782,1477814672
84,The Elder Scrolls V Skyrim,727047,english,"Awesome, Just awesome.
Besides Baldur's Gate and Deus Ex this is the best game ever made imo.

Extremely atmospheric, epic combat and orgasmic dragons.
Panoramic exploration, oldschool dungeon crawling and improved gameplay.

- Dual Wield Lightning a la Star Wars Emperor.
- Summon heavy storms that cover the entire battlefield.
- and finishing moves a la Dark Messiah.

Recommended to a broad variety of gamers.",1321004452,1321004452,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,409,18,10742,0,9995,1495474223
85,The Elder Scrolls V Skyrim,179659,english,An improvement on Oblivion in every way. An effortless reccomendation,1321003515,1321003515,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,387,24,4746,0,3023,1412053787
86,The Elder Scrolls V Skyrim,1291360,english,epic game a true elder scrolls game......farewell social life,1321001674,1321001674,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,939,12,22746,0,11745,1583179469
87,The Elder Scrolls V Skyrim,3483411,english,what can I say about this game? Played it for ten minutes and it already has the Commander Shepard seal of approval!,1320999257,1320999257,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,367,21,14725,0,7920,1517303117
88,The Elder Scrolls V Skyrim,134446,english,Oh My. A++,1320999077,1320999077,TRUE,2,0,0.539748967,0,TRUE,FALSE,FALSE,7.66E+16,624,106,9188,0,8664,1390584041
89,The Elder Scrolls V Skyrim,496659,english,SPETTACOLARE!!!!!,1320998504,1320998504,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,310,2,1949,0,1782,1530607847
90,The Elder Scrolls V Skyrim,4403631,english,THE greatest game ever made PERIOD I WILL PLAY THIS GAME TILL I DIE,1320997363,1320997363,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,191,5,4150,0,3883,1587083010
91,The Elder Scrolls V Skyrim,1174531,english,Great Game!,1320996464,1320996464,TRUE,1,0,0.508005321,0,TRUE,FALSE,FALSE,7.66E+16,406,36,6965,0,6668,1551623264
92,The Elder Scrolls V Skyrim,1837496,english,This WILL be game of the year. I havent played an RPG this good in many years an this game is everything that playing a game should be. If you played Oblivion at all this is Oblivion x 10. Unbelievably good game here.,1320993519,1320993519,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,403,19,15642,0,13945,1448769028
93,The Elder Scrolls V Skyrim,718870,english,Just from my first hour of playing I can tell that this is going to be a very special game.,1320992756,1320992756,TRUE,1,0,0.525000036,2,TRUE,FALSE,FALSE,7.66E+16,553,26,4769,0,3483,1408211539
94,The Elder Scrolls V Skyrim,2928169,english,EPIC,1320990657,1320990657,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.66E+16,122,20,10270,0,10270,1325923200
95,The Elder Scrolls V Skyrim,3129484,english,"If you don't buy this game, you're a fag",1320989985,1320989985,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,59,1,41982,0,6357,1588912962
96,The Elder Scrolls V Skyrim,100091,english,Game of the year hands down,1320989939,1320989939,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,273,9,15010,0,12692,1518717532
97,The Elder Scrolls V Skyrim,974361,english,I would hurt you for not playing this game. Hurt you badly. But I won't. I can't think of a worse punishment than being denied SKYRIM.,1320988317,1320988317,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,342,33,13588,0,5619,1549781801
98,The Elder Scrolls V Skyrim,1726851,english,Don't bother me for a couple months...I'm probably playing Skyrim. =),1320987866,1320987866,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1441,22,14362,0,11414,1401582032
99,The Elder Scrolls V Skyrim,635895,english,It must feed!,1320987866,1320987866,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,205,9,28958,0,17845,1469510052
0,The Elder Scrolls V Skyrim,1139062,english,omg Omg OMg OMG!,1320987067,1320987067,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,345,1,13905,0,8571,1528527751
1,The Elder Scrolls V Skyrim,826423,english,BUY THIS GAME,1320986918,1320986918,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,901,5,24715,0,15350,1463110068
2,The Elder Scrolls V Skyrim,3055408,english,YES YE SYESEYYSYEYEYEYSYSYEYS,1320986322,1320986322,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,70,7,10247,0,8590,1477862364
